"Word","Changed","score_test"
"hoarse","aehors",64
"heaps","aehps",64
"phase","aehps",64
"shape","aehps",64
"rasher","aehrrs",64
"Rather","aehrrt",64
"rather","aehrrt",64
"rashes","aehrss",64
"shares","aehrss",64
"shears","aehrss",64
"Hearst","aehrst",64
"earths","aehrst",64
"haters","aehrst",64
"hearts","aehrst",64
"hatter","aehrtt",64
"threat","aehrtt",64
"Huerta","aehrtu",64
"sashes","aehsss",64
"hastes","aehsst",64
"haves","aehsv",64
"shave","aehsv",64
"Hayes","aehsy",64
"yeahs","aehsy",64
"wheat","aehtw",64
"haze","aehz",64
"liaise","aeiils",64
"Maisie","aeiims",64
"asinine","aeiinns",64
"Rainier","aeiinrr",64
"rainier","aeiinrr",64
"inertia","aeiinrt",64
"Taipei","aeiipt",64
"airiest","aeiirst",64
"Janie","aeijn",64
"Aiken","aeikn",64
"Erika","aeikr",64
"Katie","aeikt",64
"Allie","aeill",64
"Leila","aeill",64
"Lelia","aeill",64
"email","aeilm",64
"Arline","aeilnr",64
"linear","aeilnr",64
"aliens","aeilns",64
"alines","aeilns",64
"saline","aeilns",64
"entail","aeilnt",64
"Israel","aeilrs",64
"serial","aeilrs",64
"retail","aeilrt",64
"Laurie","aeilru",64
"Lassie","aeilss",64
"aisles","aeilss",64
"lassie","aeilss",64
"Elvia","aeilv",64
"alive","aeilv",64
"Mamie","aeimm",64
"Marine","aeimnr",64
"airmen","aeimnr",64
"marine","aeimnr",64
"remain","aeimnr",64
"inseam","aeimns",64
"inmate","aeimnt",64
"armies","aeimrs",64
"Mattie","aeimtt",64
"nannies","aeinnns",64
"Antoine","aeinnot",64
"insaner","aeinnrs",64
"inanest","aeinnst",64
"Vienna","aeinnv",64
"Estonia","aeinost",64
"Napier","aeinpr",64
"panier","aeinpr",64
"rapine","aeinpr",64
"pantie","aeinpt",64
"patine","aeinpt",64
"retrain","aeinrrt",64
"terrain","aeinrrt",64
"trainer","aeinrrt",64
"nastier","aeinrst",64
"retains","aeinrst",64
"retinas","aeinrst",64
"nattier","aeinrtt",64
"nitrate","aeinrtt",64
"urinate","aeinrtu",64
"naiver","aeinrv",64
"ravine","aeinrv",64
"vainer","aeinrv",64
"navies","aeinsv",64
"native","aeintv",64
"Xenia","aeinx",64
"Peoria","aeiopr",64
"opiate","aeiopt",64
"rapier","aeiprr",64
"repair","aeiprr",64
"Persia","aeiprs",64
"aspire","aeiprs",64
"praise","aeiprs",64
"spirea","aeiprs",64
"pirate","aeiprt",64
"tarrier","aeirrrt",64
"sierras","aeirrss",64
"artsier","aeirrst",64
"tarries","aeirrst",64
"rattier","aeirrtt",64
"Etruria","aeirrtu",64
"Rivera","aeirrv",64
"arrive","aeirrv",64
"warier","aeirrw",64
"sassier","aeirsss",64
"satires","aeirsst",64
"artiest","aeirstt",64
"artiste","aeirstt",64
"attires","aeirstt",64
"tastier","aeirstt",64
"varies","aeirsv",64
"waiter","aeirtw",64
"Zaire","aeirz",64
"siestas","aeissst",64
"Aussies","aeisssu",64
"situate","aeisttu",64
"Ieyasu","aeisuy",64
"waive","aeivw",64
"Jame","aejm",64
"Jenna","aejnn",64
"jeans","aejns",64
"Janet","aejnt",64
"jape","aejp",64
"kale","aekl",64
"lake","aekl",64
"leak","aekl",64
"make","aekm",64
"oaken","aekno",64
"Karen","aeknr",64
"Snake","aekns",64
"snake","aekns",64
"sneak","aekns",64
"taken","aeknt",64
"Korea","aekor",64
"peak","aekp",64
"rakes","aekrs",64
"taker","aekrt",64
"Keats","aekst",64
"skate","aekst",64
"stake","aekst",64
"steak","aekst",64
"takes","aekst",64
"teaks","aekst",64
"Wake","aekw",64
"wake","aekw",64
"weak","aekw",64
"Kaye","aeky",64
"Allen","aelln",64
"Leola","aello",64
"lamer","aelmr",64
"realm","aelmr",64
"Salem","aelms",64
"Selma","aelms",64
"lames","aelms",64
"males","aelms",64
"meals","aelms",64
"metal","aelmt",64
"Elanor","aelnor",64
"Elnora","aelnor",64
"Lenora","aelnor",64
"Lorena","aelnor",64
"loaner","aelnor",64
"Sloane","aelnos",64
"Nepal","aelnp",64
"panel","aelnp",64
"penal","aelnp",64
"plane","aelnp",64
"Larsen","aelnrs",64
"learns","aelnrs",64
"antler","aelnrt",64
"learnt","aelnrt",64
"rental","aelnrt",64
"Lauren","aelnru",64
"neural","aelnru",64
"unreal","aelnru",64
"Lassen","aelnss",64
"unseal","aelnsu",64
"latent","aelntt",64
"talent","aelntt",64
"Tulane","aelntu",64
"navel","aelnv",64
"venal","aelnv",64
"Aeolus","aelosu",64
"Pearl","aelpr",64
"paler","aelpr",64
"pearl","aelpr",64
"lapse","aelps",64
"leaps","aelps",64
"pales","aelps",64
"peals","aelps",64
"pleas","aelps",64
"sepal","aelps",64
"Patel","aelpt",64
"leapt","aelpt",64
"petal","aelpt",64
"plate","aelpt",64
"pleat","aelpt",64
"equal","aelq",64
"lasers","aelrss",64
"Slater","aelrst",64
"alerts","aelrst",64
"alters","aelrst",64
"salter","aelrst",64
"staler","aelrst",64
"latter","aelrtt",64
"rattle","aelrtt",64
"Ravel","aelrv",64
"ravel","aelrv",64
"Leary","aelry",64
"early","aelry",64
"layer","aelry",64
"relay","aelry",64
"lasses","aelsss",64
"slates","aelsst",64
"stales","aelsst",64
"steals","aelsst",64
"tassel","aelsst",64
"latest","aelstt",64
"salute","aelstu",64
"salve","aelsv",64
"slave","aelsv",64
"vales","aelsv",64
"Wales","aelsw",64
"wales","aelsw",64
"weals","aelsw",64
"tattle","aelttt",64
"valet","aeltv",64
"value","aeluv",64
"Alex","aelx",64
"axle","aelx",64
"laze","aelz",64
"zeal","aelz",64
"Mamet","aemmt",64
"manner","aemnnr",64
"Monera","aemnor",64
"enamor","aemnor",64
"Noumea","aemnou",64
"marten","aemnrt",64
"manure","aemnru",64
"manses","aemnss",64
"mantes","aemnst",64
"stamen","aemnst",64
"maven","aemnv",64
"Meany","aemny",64
"roamer","aemorr",64
"rearms","aemrrs",64
"Ramses","aemrss",64
"smears","aemrss",64
"master","aemrst",64
"stream","aemrst",64
"tamers","aemrst",64
"Maseru","aemrsu",64
"Mauser","aemrsu",64
"matter","aemrtt",64
"mature","aemrtu",64
"Mayer","aemry",64
"Masses","aemsss",64
"masses","aemsss",64
"steams","aemsst",64
"amuses","aemssu",64
"assume","aemssu",64
"mattes","aemstt",64
"tamest","aemstt",64
"seamy","aemsy",64
"mutate","aemttu",64
"meaty","aemty",64
"mauve","aemuv",64
"exam","aemx",64
"maze","aemz",64
"Rosanne","aennors",64
"Roseann","aennors",64
"anyone","aennoy",64
"tanners","aennrst",64
"entrant","aennrtt",64
"wanner","aennrw",64
"Susanne","aennssu",64
"tannest","aennstt",64
"tenants","aennstt",64
"annex","aennx",64
"Serrano","aenorrs",64
"reasons","aenorss",64
"Senator","aenorst",64
"senator","aenorst",64
"treason","aenorst",64
"Verona","aenorv",64
"Rowena","aenorw",64
"seasons","aenosss",64
"Prensa","aenprs",64
"entrap","aenprt",64
"parent","aenprt",64
"aspens","aenpss",64
"patent","aenptt",64
"peanut","aenptu",64
"Payne","aenpy",64
"Warner","aenrrw",64
"Warren","aenrrw",64
"warren","aenrrw",64
"natures","aenrstu",64
"saunter","aenrstu",64
"ravens","aenrsv",64
"answer","aenrsw",64
"yearns","aenrsy",64
"tavern","aenrtv",64
"assents","aenssst",64
"unseats","aensstu",64
"attunes","aensttu",64
"tetanus","aensttu",64
"uneasy","aensuy",64
"Texan","aentx",64
"Wayne","aenwy",64
"operas","aeoprs",64
"Pareto","aeoprt",64
"Europa","aeopru",64
"teapot","aeoptt",64
"roaster","aeorrst",64
"arouses","aeorssu",64
"Rosetta","aeorstt",64
"rotates","aeorstt",64
"toaster","aeorstt",64
"paper","aeppr",64
"pupae","aeppu",64
"parser","aeprrs",64
"sparer","aeprrs",64
"Spears","aeprss",64
"parses","aeprss",64
"passer","aeprss",64
"spares","aeprss",64
"sparse","aeprss",64
"spears","aeprss",64
"prates","aeprst",64
"repast","aeprst",64
"tapers","aeprst",64
"patter","aeprtt",64
"Peary","aepry",64
"payer","aepry",64
"repay","aepry",64
"passes","aepsss",64
"pastes","aepsst",64
"spates","aepsst",64
"pauses","aepssu",64
"aptest","aepstt",64
"paves","aepsv",64
"apex","aepx",64
"square","aeqrs",64
"arrests","aerrsst",64
"restart","aerrstt",64
"starter","aerrstt",64
"artery","aerrty",64
"asserts","aerssst",64
"assures","aersssu",64
"tasters","aersstt",64
"savers","aerssv",64
"swears","aerssw",64
"Sayers","aerssy",64
"tartest","aersttt",64
"tatters","aersttt",64
"astuter","aersttu",64
"stature","aersttu",64
"averts","aerstv",64
"starve","aerstv",64
"vaster","aerstv",64
"Waters","aerstw",64
"rawest","aerstw",64
"waster","aerstw",64
"waters","aerstw",64
"suaver","aersuv",64
"razes","aersz",64
"treaty","aertty",64
"extra","aertx",64
"azure","aeruz",64
"waver","aervw",64
"Avery","aervy",64
"weary","aerwy",64
"essays","aesssy",64
"attests","aessttt",64
"statues","aessttu",64
"staves","aesstv",64
"sweats","aesstw",64
"wastes","aesstw",64
"yeasts","aessty",64
"saxes","aessx",64
"statute","aestttu",64
"tautest","aestttu",64
"Texas","aestx",64
"taxes","aestx",64
"waves","aesvw",64
"gaffs","affgs",64
"staff","affst",64
"Frigga","afggir",64
"faggot","afggot",64
"faring","afginr",64
"fating","afgint",64
"Figaro","afgior",64
"flags","afgls",64
"fagots","afgost",64
"grafts","afgrst",64
"Faith","afhit",64
"faith","afhit",64
"half","afhl",64
"hafts","afhst",64
"shaft","afhst",64
"final","afiln",64
"flair","afilr",64
"frail","afilr",64
"fails","afils",64
"infant","afinnt",64
"unfair","afinru",64
"faints","afinst",64
"friars","afirrs",64
"fairy","afiry",64
"waifs","afisw",64
"fall","afll",64
"aloof","afloo",64
"Flora","aflor",64
"flora","aflor",64
"foals","aflos",64
"loafs","aflos",64
"aloft","aflot",64
"float","aflot",64
"afoul","aflou",64
"flap","aflp",64
"flats","aflst",64
"Flatt","afltt",64
"fault","afltu",64
"flaw","aflw",64
"flay","afly",64
"foams","afmos",64
"farms","afmrs",64
"nonfat","afnnot",64
"Fanny","afnny",64
"fanny","afnny",64
"snafus","afnssu",64
"fawns","afnsw",64
"favor","aforv",64
"foray","afory",64
"frays","afrsy",64
"wafts","afstw",64
"fatty","aftty",64
"gagging","aggggin",64
"ganging","aggginn",64
"nagging","aggginn",64
"ragging","aggginr",64
"sagging","agggins",64
"tagging","agggint",64
"gauging","aggginu",64
"gaining","aggiinn",64
"gaming","aggimn",64
"ranging","agginnr",64
"gaping","agginp",64
"paging","agginp",64
"grating","agginrt",64
"arguing","agginru",64
"gassing","agginss",64
"staging","agginst",64
"Gauguin","agginuu",64
"waging","agginw",64
"gulags","agglsu",64
"maggot","aggmot",64
"haring","aghinr",64
"ashing","aghins",64
"hating","aghint",64
"garish","aghirs",64
"aright","aghirt",64
"laugh","aghlu",64
"hogans","aghnos",64
"naught","aghntu",64
"hoagy","aghoy",64
"graph","aghpr",64
"aughts","aghstu",64
"taught","aghttu",64
"Waugh","aghuw",64
"ailing","agiiln",64
"aiming","agiimn",64
"ingrain","agiinnr",64
"raining","agiinnr",64
"airings","agiinrs",64
"arising","agiinrs",64
"raising","agiinrs",64
"aligns","agilns",64
"signal","agilns",64
"Gloria","agilor",64
"Galois","agilos",64
"gaily","agily",64
"naming","agimnn",64
"Ingram","agimnr",64
"arming","agimnr",64
"margin","agimnr",64
"gamins","agimns",64
"mating","agimnt",64
"taming","agimnt",64
"amigos","agimos",64
"stigma","agimst",64
"tanning","aginnnt",64
"atoning","aginnot",64
"snaring","aginnrs",64
"ranting","aginnrt",64
"awning","aginnw",64
"waning","aginnw",64
"roaring","aginorr",64
"soaring","aginors",64
"orating","aginort",64
"paring","aginpr",64
"raping","aginpr",64
"taping","aginpt",64
"tarring","aginrrt",64
"ratings","aginrst",64
"staring","aginrst",64
"ratting","aginrtt",64
"raving","aginrv",64
"Waring","aginrw",64
"grainy","aginry",64
"assigns","aginsss",64
"sassing","aginsss",64
"stating","aginstt",64
"tasting","aginstt",64
"Agustin","aginstu",64
"saving","aginsv",64
"sawing","aginsw",64
"saying","aginsy",64
"tatting","aginttt",64
"axing","aginx",64
"virago","agiorv",64
"guitars","agirstu",64
"Iguassu","agissuu",64
"gawk","agkw",64
"Algol","agllo",64
"Gallo","agllo",64
"galls","aglls",64
"lagoon","aglnoo",64
"slogan","aglnos",64
"gnarls","aglnrs",64
"largos","aglors",64
"gloats","aglost",64
"Volga","aglov",64
"aglow","aglow",64
"gunman","agmnnu",64
"Morgan","agmnor",64
"mangos","agmnos",64
"mangy","agmny",64
"orgasm","agmors",64
"Gamow","agmow",64
"gamuts","agmstu",64
"Rangoon","agnnoor",64
"Tongans","agnnost",64
"Yangon","agnnoy",64
"granny","agnnry",64
"sarongs","agnorss",64
"nougats","agnostu",64
"wagons","agnosw",64
"sprang","agnprs",64
"Nagpur","agnpru",64
"Gantry","agnrty",64
"gantry","agnrty",64
"twangs","agnstw",64
"ragouts","agorstu",64
"argosy","agorsy",64
"Tortuga","agorttu",64
"grasps","agprss",64
"grassy","agrssy",64
"sugary","agrsuy",64
"augury","agruuy",64
"gravy","agrvy",64
"Augusts","agsstuu",64
"Gustav","agstuv",64
"Thanh","ahhnt",64
"harsh","ahhrs",64
"shahs","ahhss",64
"Tahiti","ahiitt",64
"hails","ahils",64
"Hiram","ahimr",64
"Amish","ahims",64
"Ohioan","ahinoo",64
"Saiph","ahips",64
"Harris","ahirrs",64
"Ishtar","ahirst",64
"Trisha","ahirst",64
"hairy","ahiry",64
"hiatus","ahistu",64
"Shiva","ahisv",64
"Hank","ahkn",64
"Khan","ahkn",64
"ankh","ahkn",64
"hank","ahkn",64
"khan","ahkn",64
"hark","ahkr",64
"Hall","ahll",64
"hall","ahll",64
"Halon","ahlno",64
"halon","ahlno",64
"halos","ahlos",64
"shoal","ahlos",64
"altho","ahlot",64
"loath","ahlot",64
"slash","ahlss",64
"halts","ahlst",64
"laths","ahlst",64
"shalt","ahlst",64
"Shula","ahlsu",64
"hauls","ahlsu",64
"hulas","ahlsu",64
"Nahum","ahmnu",64
"human","ahmnu",64
"Marsh","ahmrs",64
"harms","ahmrs",64
"marsh","ahmrs",64
"shams","ahmss",64
"smash","ahmss",64
"wham","ahmw",64
"Hanson","ahnnos",64
"Sharon","ahnors",64
"Spahn","ahnps",64
"haunts","ahnstu",64
"Shawn","ahnsw",64
"Wuhan","ahnuw",64
"Yahoo","ahooy",64
"yahoo","ahooy",64
"Oprah","ahopr",64
"Torahs","ahorst",64
"throat","ahortt",64
"author","ahortu",64
"hoary","ahory",64
"hoax","ahox",64
"Sharp","ahprs",64
"harps","ahprs",64
"sharp","ahprs",64
"Tharp","ahprt",64
"hasps","ahpss",64
"paths","ahpst",64
"staph","ahpst",64
"quash","ahqs",64
"Arthur","ahrrtu",64
"Harry","ahrry",64
"harry","ahrry",64
"hussar","ahrssu",64
"wrath","ahrtw",64
"swash","ahssw",64
"swath","ahstw",64
"thaws","ahstw",64
"whats","ahstw",64
"hasty","ahsty",64
"Lilia","aiill",64
"Livia","aiilv",64
"Miami","aiimm",64
"simian","aiimns",64
"raisins","aiinrss",64
"Tunisia","aiinstu",64
"Itaipu","aiiptu",64
"trivia","aiirtv",64
"jail","aijl",64
"Jami","aijm",64
"Jinan","aijnn",64
"ninja","aijnn",64
"Janis","aijns",64
"Ouija","aijou",64
"Kali","aikl",64
"Nokia","aikno",64
"Karin","aiknr",64
"Milan","ailmn",64
"Islam","ailms",64
"mails","ailms",64
"Tamil","ailmt",64
"Alison","ailnos",64
"Latino","ailnot",64
"plain","ailnp",64
"urinal","ailnru",64
"snails","ailnss",64
"Latins","ailnst",64
"Stalin","ailnst",64
"instal","ailnst",64
"Alvin","ailnv",64
"anvil","ailnv",64
"inlay","ailny",64
"sailor","ailors",64
"tailor","ailort",64
"Louisa","ailosu",64
"Viola","ailov",64
"viola","ailov",64
"April","ailpr",64
"pails","ailps",64
"plait","ailpt",64
"Pauli","ailpu",64
"pilau","ailpu",64
"quail","ailq",64
"trails","ailrst",64
"trials","ailrst",64
"ritual","ailrtu",64
"rival","ailrv",64
"viral","ailrv",64
"Silva","ailsv",64
"vials","ailsv",64
"wails","ailsw",64
"vital","ailtv",64
"Twila","ailtw",64
"Italy","ailty",64
"laity","ailty",64
"Liza","ailz",64
"imams","aimms",64
"maims","aimms",64
"Tammi","aimmt",64
"Minoan","aimnno",64
"Marion","aimnor",64
"Martin","aimnrt",64
"martin","aimnrt",64
"mantis","aimnst",64
"matins","aimnst",64
"animus","aimnsu",64
"mavin","aimnv",64
"Ramiro","aimorr",64
"Maoris","aimors",64
"Morita","aimort",64
"Maoist","aimost",64
"Taoism","aimost",64
"miaow","aimow",64
"Priam","aimpr",64
"Marius","aimrsu",64
"atrium","aimrtu",64
"autism","aimstu",64
"Mavis","aimsv",64
"swami","aimsw",64
"amity","aimty",64
"Antonio","ainnoot",64
"anoints","ainnost",64
"nations","ainnost",64
"instant","ainnstt",64
"Ontario","ainoort",64
"oration","ainoort",64
"pianos","ainops",64
"Aquino","ainoq",64
"rations","ainorst",64
"Onassis","ainosss",64
"station","ainostt",64
"Iowans","ainosw",64
"sprain","ainprs",64
"Purina","ainpru",64
"paints","ainpst",64
"quaint","ainqt",64
"strains","ainrsst",64
"Russian","ainrssu",64
"Tristan","ainrstt",64
"transit","ainrstt",64
"nutrias","ainrstu",64
"Syrian","ainrsy",64
"Austins","ainsstu",64
"sustain","ainsstu",64
"swains","ainssw",64
"sanity","ainsty",64
"satiny","ainsty",64
"Nazis","ainsz",64
"Rosario","aioorrs",64
"Ariosto","aioorst",64
"Portia","aioprt",64
"patios","aiopst",64
"patois","aiopst",64
"Utopia","aioptu",64
"utopia","aioptu",64
"traitor","aiorrtt",64
"Savior","aiorsv",64
"savior","aiorsv",64
"Taoists","aiosstt",64
"rapist","aiprst",64
"tapirs","aiprst",64
"Yaqui","aiqy",64
"rarity","airrty",64
"artists","airsstt",64
"straits","airsstt",64
"Travis","airstv",64
"assists","aisssst",64
"vistas","aisstv",64
"waists","aisstw",64
"Watusi","aistuw",64
"taxis","aistx",64
"vivas","aisvv",64
"jams","ajms",64
"Joann","ajnno",64
"Jason","ajnos",64
"Jonas","ajnos",64
"Sonja","ajnos",64
"Janus","ajnsu",64
"jaunt","ajntu",64
"junta","ajntu",64
"Rojas","ajors",64
"Jurua","ajruu",64
"jaws","ajsw",64
"jays","ajsy",64
"Klan","akln",64
"lank","akln",64
"Okla","aklo",64
"Karl","aklr",64
"lark","aklr",64
"Salk","akls",64
"talk","aklt",64
"amok","akmo",64
"Mark","akmr",64
"mark","akmr",64
"mask","akms",64
"Akron","aknor",64
"Koran","aknor",64
"narks","aknrs",64
"ranks","aknrs",64
"stank","aknst",64
"tanks","aknst",64
"Kwan","aknw",64
"Yank","akny",64
"yank","akny",64
"okras","akors",64
"soaks","akoss",64
"okay","akoy",64
"Park","akpr",64
"park","akpr",64
"Stark","akrst",64
"stark","akrst",64
"tasks","aksst",64
"yaks","aksy",64
"Katy","akty",64
"mall","allm",64
"llano","allno",64
"allot","allot",64
"atoll","allot",64
"pall","allp",64
"stall","allst",64
"Sulla","allsu",64
"Wall","allw",64
"wall","allw",64
"ally","ally",64
"molar","almor",64
"moral","almor",64
"lamp","almp",64
"palm","almp",64
"mural","almru",64
"slams","almss",64
"malts","almst",64
"alums","almsu",64
"mauls","almsu",64
"annuls","alnnsu",64
"Lanny","alnny",64
"saloon","alnoos",64
"Larson","alnors",64
"salons","alnoss",64
"Alston","alnost",64
"Salton","alnost",64
"talons","alnost",64
"plans","alnps",64
"plant","alnpt",64
"snarls","alnrss",64
"slants","alnsst",64
"sultan","alnstu",64
"lawns","alnsw",64
"polar","alopr",64
"Alsop","alops",64
"opals","alops",64
"Plato","alopt",64
"Orval","alorv",64
"valor","alorv",64
"Royal","alory",64
"royal","alory",64
"lassos","alosss",64
"totals","alostt",64
"ovals","alosv",64
"salvo","alosv",64
"Volta","alotv",64
"Zola","aloz",64
"Lapp","alpp",64
"slaps","alpss",64
"splat","alpst",64
"pawl","alpw",64
"play","alpy",64
"Larry","alrry",64
"ultras","alrstu",64
"Ursula","alrsuu",64
"trawl","alrtw",64
"Slavs","alssv",64
"slays","alssy",64
"salty","alsty",64
"vault","altuv",64
"uvula","aluuv",64
"yawl","alwy",64
"Norman","amnnor",64
"Manson","amnnos",64
"unmans","amnnsu",64
"Romano","amnoor",64
"maroon","amnoor",64
"Romans","amnors",64
"manors","amnors",64
"ransom","amnors",64
"matron","amnort",64
"Masons","amnoss",64
"Samson","amnoss",64
"masons","amnoss",64
"amount","amnotu",64
"woman","amnow",64
"Truman","amnrtu",64
"Myrna","amnry",64
"mynas","amnsy",64
"mutant","amnttu",64
"Autumn","amntuu",64
"autumn","amntuu",64
"Manx","amnx",64
"tomato","amoott",64
"armors","amorrs",64
"mortar","amorrt",64
"Armour","amorru",64
"morass","amorss",64
"amours","amorsu",64
"mayor","amory",64
"moray","amory",64
"ramps","amprs",64
"tramp","amprt",64
"spasm","ampss",64
"stamp","ampst",64
"tamps","ampst",64
"pumas","ampsu",64
"vamp","ampv",64
"marry","amrry",64
"smarts","amrsst",64
"swarm","amrsw",64
"warms","amrsw",64
"Marty","amrty",64
"Marx","amrx",64
"Xmas","amsx",64
"Axum","amux",64
"Yunnan","annnuy",64
"Stanton","annostt",64
"annoys","annosy",64
"wanton","annotw",64
"Antony","annoty",64
"unsnap","annpsu",64
"suntans","annsstu",64
"Sassoon","anoosss",64
"aprons","anoprs",64
"parson","anoprs",64
"patron","anoprt",64
"tarpon","anoprt",64
"Patton","anoptt",64
"narrow","anorrw",64
"notary","anorty",64
"Watson","anostw",64
"Saxon","anosx",64
"axons","anosx",64
"noway","anowy",64
"prawn","anprw",64
"pawns","anpsw",64
"spawn","anpsw",64
"Pansy","anpsy",64
"pansy","anpsy",64
"panty","anpty",64
"truants","anrsttu",64
"tyrant","anrtty",64
"unsays","anssuy",64
"vaunts","anstuv",64
"yawns","answy",64
"tawny","antwy",64
"zany","anyz",64
"potato","aooptt",64
"orators","aoorrst",64
"arroyo","aoorry",64
"tattoos","aoosttt",64
"Toyota","aootty",64
"parrot","aoprrt",64
"uproar","aoprru",64
"pastor","aoprst",64
"vapor","aoprv",64
"soapy","aopsy",64
"quarto","aoqrt",64
"quotas","aoqst",64
"arrows","aorrsw",64
"rosary","aorrsy",64
"rotary","aorrty",64
"razor","aorrz",64
"assorts","aorssst",64
"savors","aorssv",64
"ovary","aorvy",64
"toasty","aostty",64
"avows","aosvw",64
"Savoy","aosvy",64
"Azov","aovz",64
"pupas","appsu",64
"parry","aprry",64
"sprats","aprsst",64
"straps","aprsst",64
"warps","aprsw",64
"wraps","aprsw",64
"prays","aprsy",64
"raspy","aprsy",64
"spray","aprsy",64
"wrapt","aprtw",64
"party","aprty",64
"swaps","apssw",64
"wasps","apssw",64
"spays","apssy",64
"Patsy","apsty",64
"pasty","apsty",64
"patsy","apsty",64
"zaps","apsz",64
"Patty","aptty",64
"patty","aptty",64
"quarts","aqrst",64
"squats","aqsst",64
"squaw","aqsw",64
"quays","aqsy",64
"starry","arrsty",64
"Strauss","arssstu",64
"Stuarts","arssttu",64
"straws","arsstw",64
"satyrs","arssty",64
"strays","arssty",64
"tzars","arstz",64
"warty","artwy",64
"sways","asswy",64
"Wyatt","attwy",64
"wavy","avwy",64
"bobbies","bbbeios",64
"bobble","bbbelo",64
"bubble","bbbelu",64
"bobbing","bbbgino",64
"hubbub","bbbhuu",64
"bobbins","bbbinos",64
"Bobbitt","bbbiott",64
"drubbed","bbdderu",64
"webbed","bbdeew",64
"fibbed","bbdefi",64
"fobbed","bbdefo",64
"grubbed","bbdegru",64
"bedbugs","bbdegsu",64
"dibble","bbdeil",64
"lobbed","bbdelo",64
"bombed","bbdemo",64
"mobbed","bbdemo",64
"snubbed","bbdensu",64
"stubbed","bbdestu",64
"dubbing","bbdginu",64
"Berbers","bbeerrs",64
"fibber","bbefir",64
"gibbers","bbegirs",64
"gibbets","bbegist",64
"gobble","bbeglo",64
"Hobbes","bbehos",64
"imbibe","bbeiim",64
"nibble","bbeiln",64
"Bibles","bbeils",64
"bibles","bbeils",64
"boobies","bbeioos",64
"tubbier","bbeirtu",64
"busbies","bbeissu",64
"kebob","bbeko",64
"burble","bbelru",64
"lubber","bbelru",64
"rubble","bbelru",64
"benumb","bbemnu",64
"bomber","bbemor",64
"bebops","bbeops",64
"robbers","bbeorrs",64
"rubbers","bberrsu",64
"gobbing","bbggino",64
"bribing","bbgiinr",64
"ribbing","bbgiinr",64
"boobing","bbginoo",64
"robbing","bbginor",64
"gibbons","bbginos",64
"sobbing","bbginos",64
"rubbing","bbginru",64
"subbing","bbginsu",64
"grubby","bbgruy",64
"hobbit","bbhiot",64
"hobnob","bbhnoo",64
"hobby","bbhoy",64
"hubby","bbhuy",64
"Libby","bbily",64
"bimbos","bbimos",64
"Robbins","bbinors",64
"ribbons","bbinors",64
"Squibb","bbiqs",64
"lobby","bbloy",64
"blurbs","bblrsu",64
"bonbons","bbnnoos",64
"Bourbon","bbnooru",64
"bourbon","bbnooru",64
"snobby","bbnosy",64
"busboy","bbosuy",64
"suburbs","bbrssuu",64
"stubby","bbstuy",64
"cubic","bcciu",64
"bodice","bcdeio",64
"curbed","bcderu",64
"beech","bceeh",64
"Bierce","bceeir",64
"bench","bcehn",64
"ibices","bceiis",64
"bicep","bceip",64
"scribe","bceirs",64
"bisect","bceist",64
"Beck","bcek",64
"beck","bcek",64
"bounce","bcenou",64
"Bryce","bcery",64
"cubing","bcginu",64
"birch","bchir",64
"bitch","bchit",64
"bunch","bchnu",64
"Bosch","bchos",64
"botch","bchot",64
"Burch","bchru",64
"Busch","bchsu",64
"butch","bchtu",64
"bionic","bciino",64
"incubi","bciinu",64
"pubic","bcipu",64
"rubric","bcirru",64
"cubist","bcistu",64
"cubits","bcistu",64
"Buck","bcku",64
"buck","bcku",64
"blocs","bclos",64
"clubs","bclsu",64
"combo","bcmoo",64
"Combs","bcmos",64
"combs","bcmos",64
"crumb","bcmru",64
"bronco","bcnoor",64
"Cosby","bcosy",64
"scrubs","bcrssu",64
"bedside","bddeeis",64
"betided","bddeeit",64
"debited","bddeeit",64
"debuted","bddeetu",64
"bedding","bddegin",64
"bridged","bddegir",64
"birdied","bddeiir",64
"biddies","bddeiis",64
"Biddle","bddeil",64
"bidders","bddeirs",64
"buddies","bddeisu",64
"bounded","bddenou",64
"brooded","bddeoor",64
"doubted","bddeotu",64
"subdued","bddesuu",64
"bidding","bddgiin",64
"budding","bddginu",64
"beefed","bdeeef",64
"beeped","bdeeep",64
"breeder","bdeeerr",64
"belied","bdeeil",64
"edible","bdeeil",64
"inbreed","bdeeinr",64
"berried","bdeeirr",64
"derbies","bdeeirs",64
"besides","bdeeiss",64
"betides","bdeeist",64
"bleeds","bdeels",64
"belted","bdeelt",64
"embeds","bdeems",64
"bedsore","bdeeors",64
"sobered","bdeeors",64
"obeyed","bdeeoy",64
"brewed","bdeerw",64
"dweebs","bdeesw",64
"bending","bdeginn",64
"boogied","bdegioo",64
"bigoted","bdegiot",64
"Bridger","bdegirr",64
"Bridges","bdegirs",64
"bridges","bdegirs",64
"Bridget","bdegirt",64
"budgies","bdegisu",64
"bugled","bdeglu",64
"bulged","bdeglu",64
"budgets","bdegstu",64
"behind","bdehin",64
"hotbed","bdehot",64
"bushed","bdehsu",64
"birdies","bdeiirs",64
"jibed","bdeij",64
"biked","bdeik",64
"boiled","bdeilo",64
"bridle","bdeilr",64
"imbeds","bdeims",64
"imbued","bdeimu",64
"Bedouin","bdeinou",64
